# y+ ()       
# Time        	patch         	min           	max           	average       
0.692184      	BOTTOM	1.143489e-06	6.644553e+01	8.379879e+00
0.692184      	WALL	6.155657e-03	2.736753e+01	4.003779e+00
0.692807      	BOTTOM	1.368240e-06	6.647432e+01	8.385937e+00
0.692807      	WALL	5.640289e-03	2.714262e+01	4.008035e+00
0.693431      	BOTTOM	5.483594e-07	6.650298e+01	8.392016e+00
0.693431      	WALL	5.010757e-03	2.686891e+01	4.017649e+00
0.694058      	BOTTOM	2.710281e-06	6.653145e+01	8.398119e+00
0.694058      	WALL	4.942939e-03	2.664618e+01	4.025398e+00
0.694688      	BOTTOM	1.447007e-06	6.655974e+01	8.404261e+00
0.694688      	WALL	5.389725e-03	2.642621e+01	4.032254e+00
0.695323      	BOTTOM	3.741179e-06	6.658785e+01	8.410370e+00
0.695323      	WALL	5.821450e-03	2.623766e+01	4.038788e+00
0.695961      	BOTTOM	2.741833e-06	6.661684e+01	8.416440e+00
0.695961      	WALL	6.108131e-03	2.608991e+01	4.044666e+00
0.696603      	BOTTOM	1.764850e-06	6.664627e+01	8.422367e+00
0.696603      	WALL	7.232162e-03	2.607162e+01	4.049891e+00
0.697253      	BOTTOM	3.131186e-06	6.667544e+01	8.428273e+00
0.697253      	WALL	8.483337e-03	2.596465e+01	4.054098e+00
0.697912      	BOTTOM	1.094833e-06	6.670427e+01	8.434261e+00
0.697912      	WALL	7.702935e-03	2.586085e+01	4.061648e+00
0.698579      	BOTTOM	3.093024e-06	6.673278e+01	8.440207e+00
0.698579      	WALL	6.646051e-03	2.570925e+01	4.069956e+00
0.69929       	BOTTOM	2.024098e-06	6.676067e+01	8.446253e+00
0.69929       	WALL	4.951673e-03	2.559999e+01	4.078493e+00
0.7           	BOTTOM	2.279057e-06	6.678840e+01	8.452438e+00
0.7           	WALL	3.588276e-03	2.551045e+01	4.086687e+00
0.700694      	BOTTOM	5.182641e-06	6.681618e+01	8.458630e+00
0.700694      	WALL	1.382803e-03	2.536746e+01	4.092408e+00
0.701394      	BOTTOM	4.357510e-06	6.684376e+01	8.464820e+00
0.701394      	WALL	2.723618e-03	2.527978e+01	4.099149e+00
0.702098      	BOTTOM	4.189043e-06	6.687115e+01	8.471077e+00
0.702098      	WALL	4.474143e-03	2.513991e+01	4.104953e+00
0.702813      	BOTTOM	1.819752e-06	6.689832e+01	8.477371e+00
0.702813      	WALL	6.180548e-03	2.501853e+01	4.110604e+00
0.703533      	BOTTOM	3.785186e-06	6.692535e+01	8.483724e+00
0.703533      	WALL	8.043985e-03	2.486803e+01	4.116123e+00
0.704258      	BOTTOM	1.162045e-06	6.695224e+01	8.490140e+00
0.704258      	WALL	7.331737e-03	2.473464e+01	4.122433e+00
0.704994      	BOTTOM	9.693569e-07	6.697893e+01	8.496685e+00
0.704994      	WALL	4.787665e-03	2.457205e+01	4.129721e+00
0.705737      	BOTTOM	4.584770e-06	6.700553e+01	8.503310e+00
0.705737      	WALL	2.856223e-03	2.441903e+01	4.138386e+00
0.706485      	BOTTOM	3.427203e-06	6.703200e+01	8.510055e+00
0.706485      	WALL	5.806057e-03	2.423723e+01	4.150865e+00
0.707239      	BOTTOM	2.207782e-06	6.705834e+01	8.516887e+00
0.707239      	WALL	7.817313e-03	2.408044e+01	4.161819e+00
0.707999      	BOTTOM	7.684970e-06	6.708456e+01	8.523859e+00
0.707999      	WALL	7.779862e-03	2.388651e+01	4.173697e+00
0.708766      	BOTTOM	1.286976e-06	6.711066e+01	8.530930e+00
0.708766      	WALL	6.360443e-03	2.370296e+01	4.186154e+00
0.709539      	BOTTOM	3.335457e-06	6.713664e+01	8.538143e+00
0.709539      	WALL	4.249824e-03	2.350674e+01	4.198592e+00
0.710319      	BOTTOM	4.845898e-06	6.716250e+01	8.545505e+00
0.710319      	WALL	1.951000e-03	2.330638e+01	4.209961e+00
0.711106      	BOTTOM	2.200857e-06	6.718824e+01	8.552922e+00
0.711106      	WALL	5.377614e-03	2.309606e+01	4.220164e+00
0.711899      	BOTTOM	3.552364e-06	6.721568e+01	8.560370e+00
0.711899      	WALL	7.591533e-03	2.288101e+01	4.232162e+00
0.7127        	BOTTOM	4.398904e-06	6.724316e+01	8.567971e+00
0.7127        	WALL	6.929070e-03	2.276281e+01	4.243929e+00
0.713509      	BOTTOM	2.750447e-06	6.727029e+01	8.575666e+00
0.713509      	WALL	3.259946e-03	2.307669e+01	4.263106e+00
0.714325      	BOTTOM	3.762555e-06	6.729713e+01	8.583268e+00
0.714325      	WALL	5.728166e-03	2.334704e+01	4.284412e+00
0.71514       	BOTTOM	1.751609e-06	6.732379e+01	8.590579e+00
0.71514       	WALL	6.934885e-03	2.356091e+01	4.300571e+00
0.715949      	BOTTOM	6.914880e-06	6.735038e+01	8.597919e+00
0.715949      	WALL	1.393815e-03	2.371099e+01	4.313384e+00
0.716757      	BOTTOM	6.594919e-06	6.737689e+01	8.605499e+00
0.716757      	WALL	5.085030e-03	2.379447e+01	4.323569e+00
0.717557      	BOTTOM	3.091729e-06	6.740343e+01	8.612908e+00
0.717557      	WALL	6.847086e-03	2.380607e+01	4.331063e+00
0.718358      	BOTTOM	2.979090e-06	6.742993e+01	8.620356e+00
0.718358      	WALL	7.980677e-03	2.398078e+01	4.339785e+00
0.71915       	BOTTOM	5.458220e-06	6.745646e+01	8.627696e+00
0.71915       	WALL	8.283482e-03	2.405345e+01	4.349771e+00
0.719943      	BOTTOM	4.526323e-06	6.748294e+01	8.635057e+00
0.719943      	WALL	8.166817e-03	2.404789e+01	4.360697e+00
0.720728      	BOTTOM	1.309266e-06	6.750943e+01	8.642157e+00
0.720728      	WALL	7.579188e-03	2.397496e+01	4.371578e+00
0.721513      	BOTTOM	8.841909e-07	6.753590e+01	8.649104e+00
0.721513      	WALL	7.118630e-03	2.384975e+01	4.380184e+00
0.722298      	BOTTOM	2.956914e-06	6.756234e+01	8.656001e+00
0.722298      	WALL	6.711128e-03	2.371176e+01	4.390025e+00
0.723075      	BOTTOM	1.703146e-06	6.758884e+01	8.662803e+00
0.723075      	WALL	6.509757e-03	2.358437e+01	4.398835e+00
0.724037      	BOTTOM	5.654621e-06	6.761332e+01	8.670441e+00
0.724037      	WALL	6.319961e-03	2.342568e+01	4.417617e+00
0.725         	BOTTOM	4.217051e-06	6.763773e+01	8.678115e+00
0.725         	WALL	6.571508e-03	2.320673e+01	4.433863e+00
0.725773      	BOTTOM	5.347835e-06	6.766422e+01	8.684889e+00
0.725773      	WALL	7.073045e-03	2.299077e+01	4.445764e+00
0.726546      	BOTTOM	4.706841e-06	6.769069e+01	8.691473e+00
0.726546      	WALL	6.937419e-03	2.286828e+01	4.456557e+00
0.72732       	BOTTOM	4.505989e-06	6.771707e+01	8.697908e+00
0.72732       	WALL	7.415252e-03	2.272185e+01	4.467788e+00
0.728093      	BOTTOM	4.628671e-06	6.774490e+01	8.704330e+00
0.728093      	WALL	7.944332e-03	2.259768e+01	4.480204e+00
0.728866      	BOTTOM	6.727724e-06	6.777306e+01	8.710678e+00
0.728866      	WALL	8.061316e-03	2.247306e+01	4.493664e+00
0.729639      	BOTTOM	6.104990e-06	6.780097e+01	8.716821e+00
0.729639      	WALL	7.459074e-03	2.236635e+01	4.508294e+00
0.730404      	BOTTOM	3.928843e-06	6.782868e+01	8.722736e+00
0.730404      	WALL	5.504022e-03	2.226506e+01	4.522668e+00
0.731169      	BOTTOM	1.526738e-06	6.785619e+01	8.728565e+00
0.731169      	WALL	1.436461e-03	2.217293e+01	4.536238e+00
0.731934      	BOTTOM	3.551428e-06	6.788355e+01	8.734345e+00
0.731934      	WALL	5.519774e-03	2.208449e+01	4.548903e+00
0.732707      	BOTTOM	4.526213e-06	6.791075e+01	8.740146e+00
0.732707      	WALL	7.689331e-03	2.201123e+01	4.561003e+00
0.733481      	BOTTOM	2.314526e-06	6.793787e+01	8.745953e+00
0.733481      	WALL	6.821622e-03	2.198687e+01	4.571804e+00
0.734254      	BOTTOM	3.966224e-06	6.796489e+01	8.751799e+00
0.734254      	WALL	4.108831e-03	2.196106e+01	4.582070e+00
0.735027      	BOTTOM	2.647306e-06	6.799185e+01	8.757605e+00
0.735027      	WALL	3.420450e-03	2.193403e+01	4.592040e+00
0.735801      	BOTTOM	4.035420e-06	6.801872e+01	8.763402e+00
0.735801      	WALL	6.145137e-03	2.190043e+01	4.604148e+00
0.736574      	BOTTOM	2.576338e-06	6.804550e+01	8.769197e+00
0.736574      	WALL	7.710191e-03	2.186458e+01	4.615893e+00
0.737348      	BOTTOM	3.160364e-06	6.807218e+01	8.775024e+00
0.737348      	WALL	7.392178e-03	2.182638e+01	4.625882e+00
0.738131      	BOTTOM	4.711755e-06	6.809869e+01	8.780957e+00
0.738131      	WALL	5.620680e-03	2.178479e+01	4.634046e+00
0.738914      	BOTTOM	1.813331e-06	6.812515e+01	8.786968e+00
0.738914      	WALL	2.864727e-03	2.174369e+01	4.643279e+00
0.739697      	BOTTOM	3.970533e-06	6.815157e+01	8.793024e+00
0.739697      	WALL	4.370643e-03	2.169615e+01	4.652524e+00
0.740491      	BOTTOM	2.639538e-06	6.817779e+01	8.799175e+00
0.740491      	WALL	6.559115e-03	2.164438e+01	4.661427e+00
0.741284      	BOTTOM	3.757492e-06	6.820391e+01	8.805360e+00
0.741284      	WALL	8.203979e-03	2.159254e+01	4.668271e+00
0.742078      	BOTTOM	3.626812e-06	6.822996e+01	8.811543e+00
0.742078      	WALL	6.700475e-03	2.154114e+01	4.674196e+00
0.742871      	BOTTOM	4.629805e-06	6.825592e+01	8.817592e+00
0.742871      	WALL	4.259015e-03	2.149263e+01	4.679743e+00
0.743676      	BOTTOM	6.863303e-06	6.828162e+01	8.823426e+00
0.743676      	WALL	4.279478e-03	2.144396e+01	4.684167e+00
0.74448       	BOTTOM	3.564089e-06	6.830831e+01	8.829095e+00
0.74448       	WALL	7.345366e-03	2.164497e+01	4.691260e+00
0.745285      	BOTTOM	2.286987e-06	6.833581e+01	8.834724e+00
0.745285      	WALL	7.284474e-03	2.208619e+01	4.696902e+00
0.746102      	BOTTOM	3.153672e-06	6.836299e+01	8.840510e+00
0.746102      	WALL	5.125728e-03	2.251863e+01	4.702072e+00
0.746918      	BOTTOM	1.414327e-06	6.838989e+01	8.846312e+00
0.746918      	WALL	1.555792e-03	2.300597e+01	4.705400e+00
0.747735      	BOTTOM	4.110437e-06	6.841658e+01	8.852398e+00
0.747735      	WALL	4.361499e-03	2.354140e+01	4.705941e+00
0.74849       	BOTTOM	7.564455e-06	6.844374e+01	8.858206e+00
0.74849       	WALL	6.487256e-03	2.408012e+01	4.706827e+00
0.749245      	BOTTOM	1.168255e-06	6.847081e+01	8.863932e+00
0.749245      	WALL	8.231760e-03	2.466491e+01	4.708830e+00
0.75          	BOTTOM	2.098320e-06	6.849780e+01	8.869717e+00
0.75          	WALL	6.531106e-03	2.527483e+01	4.716770e+00
0.75082       	BOTTOM	3.766259e-06	6.852400e+01	8.875699e+00
0.75082       	WALL	3.982759e-03	2.594034e+01	4.728043e+00
0.751639      	BOTTOM	7.751390e-06	6.855010e+01	8.881717e+00
0.751639      	WALL	3.845119e-03	2.666664e+01	4.735842e+00
0.752473      	BOTTOM	3.078898e-06	6.857596e+01	8.887798e+00
0.752473      	WALL	6.844350e-03	2.754972e+01	4.743487e+00
0.753307      	BOTTOM	3.112565e-06	6.860173e+01	8.893706e+00
0.753307      	WALL	7.581687e-03	2.866616e+01	4.752682e+00
0.754156      	BOTTOM	5.503605e-06	6.862728e+01	8.899762e+00
0.754156      	WALL	5.172445e-03	2.983776e+01	4.763088e+00
0.754989      	BOTTOM	5.987377e-06	6.865293e+01	8.905889e+00
0.754989      	WALL	1.549150e-03	3.097739e+01	4.772853e+00
0.755823      	BOTTOM	1.902310e-06	6.867849e+01	8.912042e+00
0.755823      	WALL	5.018141e-03	3.201045e+01	4.779663e+00
0.756626      	BOTTOM	2.701975e-06	6.870434e+01	8.918108e+00
0.756626      	WALL	7.102817e-03	3.229971e+01	4.784869e+00
0.757387      	BOTTOM	3.721519e-06	6.873059e+01	8.924810e+00
0.757387      	WALL	7.197712e-03	3.181515e+01	4.788427e+00
0.758148      	BOTTOM	4.375926e-06	6.875676e+01	8.931734e+00
0.758148      	WALL	7.149309e-03	3.130138e+01	4.791340e+00
0.758923      	BOTTOM	1.546380e-06	6.878263e+01	8.938686e+00
0.758923      	WALL	6.984313e-03	3.051522e+01	4.797898e+00
0.759713      	BOTTOM	1.804903e-06	6.880823e+01	8.945764e+00
0.759713      	WALL	7.137395e-03	2.964695e+01	4.804019e+00
0.760503      	BOTTOM	1.514898e-06	6.883375e+01	8.952795e+00
0.760503      	WALL	7.369250e-03	2.876858e+01	4.810908e+00
0.761277      	BOTTOM	2.076342e-06	6.886070e+01	8.959746e+00
0.761277      	WALL	7.657327e-03	2.790252e+01	4.816867e+00
0.762037      	BOTTOM	3.738563e-06	6.888833e+01	8.966631e+00
0.762037      	WALL	7.908615e-03	2.714539e+01	4.821457e+00
0.762781      	BOTTOM	2.780018e-06	6.891587e+01	8.973422e+00
0.762781      	WALL	8.360199e-03	2.645805e+01	4.824279e+00
0.763525      	BOTTOM	5.581551e-06	6.894316e+01	8.980230e+00
0.763525      	WALL	8.359766e-03	2.585616e+01	4.826062e+00
0.764255      	BOTTOM	4.660144e-06	6.897038e+01	8.987031e+00
0.764255      	WALL	8.043148e-03	2.536770e+01	4.827560e+00
0.76497       	BOTTOM	3.245720e-06	6.899757e+01	8.993783e+00
0.76497       	WALL	7.805979e-03	2.490316e+01	4.828484e+00
0.765685      	BOTTOM	1.079345e-06	6.902465e+01	9.000570e+00
0.765685      	WALL	8.056910e-03	2.451515e+01	4.830950e+00
0.766385      	BOTTOM	4.181234e-06	6.905176e+01	9.007369e+00
0.766385      	WALL	8.129335e-03	2.481259e+01	4.832380e+00
0.767071      	BOTTOM	2.408804e-06	6.907894e+01	9.014101e+00
0.767071      	WALL	7.322110e-03	2.512544e+01	4.836083e+00
0.767743      	BOTTOM	2.790070e-06	6.910618e+01	9.020815e+00
0.767743      	WALL	6.174123e-03	2.549689e+01	4.840165e+00
0.768401      	BOTTOM	3.289128e-06	6.913344e+01	9.027496e+00
0.768401      	WALL	4.890237e-03	2.594312e+01	4.845114e+00
0.76906       	BOTTOM	8.595193e-07	6.916056e+01	9.034139e+00
0.76906       	WALL	3.198017e-03	2.649020e+01	4.849817e+00
0.769718      	BOTTOM	3.283134e-06	6.918755e+01	9.040703e+00
0.769718      	WALL	1.970174e-03	2.717506e+01	4.853591e+00
0.770376      	BOTTOM	1.839142e-06	6.921438e+01	9.047227e+00
0.770376      	WALL	2.334570e-03	2.799783e+01	4.856261e+00
0.771035      	BOTTOM	5.209949e-07	6.924108e+01	9.053671e+00
0.771035      	WALL	2.907317e-03	2.896882e+01	4.859086e+00
0.771708      	BOTTOM	2.514494e-06	6.926745e+01	9.060125e+00
0.771708      	WALL	2.843933e-03	3.011847e+01	4.862754e+00
0.772398      	BOTTOM	9.137667e-07	6.929349e+01	9.066589e+00
0.772398      	WALL	1.748987e-03	3.159120e+01	4.869797e+00
0.773071      	BOTTOM	1.237704e-06	6.931954e+01	9.072922e+00
0.773071      	WALL	2.328030e-03	3.324271e+01	4.877423e+00
0.773713      	BOTTOM	2.291703e-06	6.934587e+01	9.079095e+00
0.773713      	WALL	3.864291e-03	3.495624e+01	4.883780e+00
0.774356      	BOTTOM	5.237681e-06	6.937205e+01	9.085299e+00
0.774356      	WALL	5.953740e-03	3.691787e+01	4.889821e+00
0.775         	BOTTOM	3.887563e-06	6.939811e+01	9.091459e+00
0.775         	WALL	7.470405e-03	3.758000e+01	4.892010e+00
0.775543      	BOTTOM	1.073580e-05	6.942523e+01	9.097183e+00
0.775543      	WALL	7.654111e-03	3.722965e+01	4.892453e+00
0.776075      	BOTTOM	4.533308e-06	6.945237e+01	9.102911e+00
0.776075      	WALL	7.344961e-03	3.641905e+01	4.892753e+00
0.776607      	BOTTOM	5.384877e-06	6.947936e+01	9.108619e+00
0.776607      	WALL	6.377709e-03	3.535684e+01	4.891274e+00
0.777151      	BOTTOM	5.923679e-06	6.950605e+01	9.114342e+00
0.777151      	WALL	4.296520e-03	3.442318e+01	4.888118e+00
0.777722      	BOTTOM	1.644159e-06	6.953358e+01	9.120241e+00
0.777722      	WALL	4.077954e-03	3.348845e+01	4.886454e+00
0.778308      	BOTTOM	4.061483e-07	6.956103e+01	9.126175e+00
0.778308      	WALL	7.295190e-03	3.254257e+01	4.884334e+00
0.778928      	BOTTOM	3.018664e-06	6.958792e+01	9.132174e+00
0.778928      	WALL	8.030918e-03	3.156547e+01	4.880533e+00
0.779587      	BOTTOM	2.147345e-06	6.961412e+01	9.138240e+00
0.779587      	WALL	6.270671e-03	3.058332e+01	4.875714e+00
0.78029       	BOTTOM	4.275802e-06	6.963955e+01	9.144518e+00
0.78029       	WALL	4.108237e-03	2.957567e+01	4.873864e+00
0.78102       	BOTTOM	4.122173e-06	6.966446e+01	9.150948e+00
0.78102       	WALL	2.742036e-03	2.857729e+01	4.872992e+00
0.78175       	BOTTOM	4.903453e-06	6.968920e+01	9.157317e+00
0.78175       	WALL	5.417420e-03	2.761866e+01	4.872068e+00
0.78248       	BOTTOM	2.807530e-06	6.971382e+01	9.163615e+00
0.78248       	WALL	7.496533e-03	2.670733e+01	4.870422e+00
0.783242      	BOTTOM	4.851207e-06	6.973795e+01	9.169977e+00
0.783242      	WALL	7.873929e-03	2.581981e+01	4.868192e+00
0.783971      	BOTTOM	2.957508e-06	6.976231e+01	9.176157e+00
0.783971      	WALL	5.688387e-03	2.503760e+01	4.866209e+00
0.784699      	BOTTOM	2.870211e-06	6.978655e+01	9.182331e+00
0.784699      	WALL	1.606257e-03	2.484141e+01	4.863071e+00
0.785428      	BOTTOM	2.972069e-06	6.981066e+01	9.188542e+00
0.785428      	WALL	5.620751e-03	2.505278e+01	4.860767e+00
0.786195      	BOTTOM	3.924120e-06	6.983420e+01	9.194962e+00
0.786195      	WALL	8.239700e-03	2.535655e+01	4.859332e+00
0.786962      	BOTTOM	1.906377e-06	6.985757e+01	9.201445e+00
0.786962      	WALL	6.600864e-03	2.568599e+01	4.857243e+00
0.787729      	BOTTOM	3.657164e-06	6.988084e+01	9.207992e+00
0.787729      	WALL	1.799985e-03	2.600129e+01	4.854943e+00
0.788547      	BOTTOM	8.881329e-07	6.990342e+01	9.214797e+00
0.788547      	WALL	6.691974e-03	2.630928e+01	4.853516e+00
0.789365      	BOTTOM	1.404749e-06	6.992592e+01	9.221686e+00
0.789365      	WALL	7.344877e-03	2.658098e+01	4.851808e+00
0.790183      	BOTTOM	3.311723e-06	6.994834e+01	9.228591e+00
0.790183      	WALL	1.799273e-03	2.682061e+01	4.849574e+00
0.791075      	BOTTOM	4.393529e-06	6.996980e+01	9.235725e+00
0.791075      	WALL	6.869879e-03	2.701642e+01	4.846238e+00
0.791968      	BOTTOM	1.626310e-06	6.999116e+01	9.242487e+00
0.791968      	WALL	8.229090e-03	2.730542e+01	4.841731e+00
0.79286       	BOTTOM	2.073890e-06	7.001247e+01	9.249098e+00
0.79286       	WALL	6.377068e-03	2.771268e+01	4.840958e+00
0.793753      	BOTTOM	2.711716e-06	7.003412e+01	9.255549e+00
0.793753      	WALL	4.299592e-03	2.815129e+01	4.838764e+00
0.794645      	BOTTOM	4.074097e-06	7.005765e+01	9.261747e+00
0.794645      	WALL	2.691090e-03	2.852627e+01	4.834183e+00
0.795538      	BOTTOM	4.289167e-06	7.008101e+01	9.268270e+00
0.795538      	WALL	3.459684e-03	2.774723e+01	4.823052e+00
0.79643       	BOTTOM	5.368938e-06	7.010409e+01	9.275309e+00
0.79643       	WALL	6.843831e-03	2.671736e+01	4.811834e+00
0.797323      	BOTTOM	6.527063e-06	7.012693e+01	9.282827e+00
0.797323      	WALL	7.440631e-03	2.572201e+01	4.802076e+00
0.798215      	BOTTOM	1.820819e-06	7.014957e+01	9.290450e+00
0.798215      	WALL	2.341035e-03	2.468083e+01	4.796431e+00
0.799108      	BOTTOM	4.448696e-06	7.017212e+01	9.298175e+00
0.799108      	WALL	7.112541e-03	2.372301e+01	4.788456e+00
0.8           	BOTTOM	2.201858e-06	7.019460e+01	9.305972e+00
0.8           	WALL	6.668390e-03	2.284308e+01	4.783536e+00
0.800922      	BOTTOM	2.830898e-06	7.021661e+01	9.313859e+00
0.800922      	WALL	2.953543e-03	2.198276e+01	4.779222e+00
0.801888      	BOTTOM	1.014151e-06	7.023797e+01	9.321949e+00
0.801888      	WALL	7.746772e-03	2.114336e+01	4.777271e+00
0.802845      	BOTTOM	1.816110e-06	7.025935e+01	9.329952e+00
0.802845      	WALL	6.486978e-03	2.043229e+01	4.775376e+00
0.803798      	BOTTOM	1.518514e-06	7.028073e+01	9.337851e+00
0.803798      	WALL	1.730652e-03	1.980690e+01	4.773082e+00
0.804741      	BOTTOM	6.594083e-07	7.030219e+01	9.345594e+00
0.804741      	WALL	6.392716e-03	1.933768e+01	4.771859e+00
0.805684      	BOTTOM	3.182928e-06	7.032363e+01	9.353305e+00
0.805684      	WALL	8.300182e-03	1.909170e+01	4.772148e+00
0.806627      	BOTTOM	2.434558e-06	7.034503e+01	9.360978e+00
0.806627      	WALL	5.339376e-03	1.893366e+01	4.772297e+00
0.807571      	BOTTOM	3.393201e-06	7.036641e+01	9.368616e+00
0.807571      	WALL	4.130192e-03	1.877712e+01	4.776669e+00
0.808519      	BOTTOM	7.848332e-07	7.038769e+01	9.376136e+00
0.808519      	WALL	7.875214e-03	1.862182e+01	4.778054e+00
0.809476      	BOTTOM	1.837189e-06	7.040882e+01	9.383627e+00
0.809476      	WALL	6.738227e-03	1.864657e+01	4.777483e+00
0.810419      	BOTTOM	4.977614e-06	7.043010e+01	9.390955e+00
0.810419      	WALL	2.308131e-03	1.867237e+01	4.773620e+00
0.811344      	BOTTOM	1.537225e-06	7.045305e+01	9.398169e+00
0.811344      	WALL	6.134504e-03	1.869045e+01	4.771185e+00
0.81226       	BOTTOM	2.248271e-06	7.047693e+01	9.405284e+00
0.81226       	WALL	8.663777e-03	1.870332e+01	4.766477e+00
0.813162      	BOTTOM	1.193158e-06	7.050065e+01	9.412316e+00
0.813162      	WALL	6.217684e-03	1.873614e+01	4.764099e+00
0.814056      	BOTTOM	2.123031e-06	7.052417e+01	9.419304e+00
0.814056      	WALL	2.242696e-03	1.878923e+01	4.765276e+00
0.814942      	BOTTOM	3.014005e-06	7.054752e+01	9.426203e+00
0.814942      	WALL	5.219734e-03	1.883868e+01	4.766238e+00
0.815819      	BOTTOM	4.349015e-06	7.057080e+01	9.433033e+00
0.815819      	WALL	7.611612e-03	1.887790e+01	4.767409e+00
0.816692      	BOTTOM	5.643991e-06	7.059405e+01	9.439816e+00
0.816692      	WALL	8.006346e-03	1.891186e+01	4.766814e+00
0.817561      	BOTTOM	2.157409e-06	7.061730e+01	9.446718e+00
0.817561      	WALL	5.885802e-03	1.893486e+01	4.763970e+00
0.818433      	BOTTOM	1.827903e-06	7.064041e+01	9.453667e+00
0.818433      	WALL	2.517994e-03	1.894067e+01	4.763291e+00
0.819306      	BOTTOM	2.430716e-06	7.066343e+01	9.460619e+00
0.819306      	WALL	4.706373e-03	1.893887e+01	4.764491e+00
0.820179      	BOTTOM	3.879281e-06	7.068636e+01	9.467594e+00
0.820179      	WALL	6.601037e-03	1.893250e+01	4.767075e+00
0.821056      	BOTTOM	3.243081e-06	7.070915e+01	9.474637e+00
0.821056      	WALL	8.090470e-03	1.887722e+01	4.768260e+00
0.821938      	BOTTOM	4.481824e-06	7.073179e+01	9.481806e+00
0.821938      	WALL	8.168147e-03	1.896923e+01	4.767062e+00
0.822824      	BOTTOM	5.252573e-06	7.075433e+01	9.489014e+00
0.822824      	WALL	6.478736e-03	1.903909e+01	4.765420e+00
0.823912      	BOTTOM	6.917165e-06	7.077418e+01	9.497204e+00
0.823912      	WALL	4.044106e-03	1.908726e+01	4.760876e+00
0.825         	BOTTOM	3.557184e-06	7.079397e+01	9.505307e+00
0.825         	WALL	3.511566e-03	1.902715e+01	4.766568e+00
0.825907      	BOTTOM	5.025754e-06	7.081606e+01	9.512720e+00
0.825907      	WALL	5.996717e-03	1.887009e+01	4.769374e+00
0.826823      	BOTTOM	2.113425e-06	7.083798e+01	9.520306e+00
0.826823      	WALL	7.427164e-03	1.897124e+01	4.769198e+00
0.827754      	BOTTOM	2.330905e-06	7.085959e+01	9.527929e+00
0.827754      	WALL	8.490437e-03	1.921039e+01	4.765899e+00
0.8287        	BOTTOM	2.978981e-06	7.088166e+01	9.535712e+00
0.8287        	WALL	8.594801e-03	1.945243e+01	4.758478e+00
0.829663      	BOTTOM	8.677791e-07	7.090509e+01	9.543595e+00
0.829663      	WALL	8.337561e-03	1.964637e+01	4.748257e+00
0.830642      	BOTTOM	1.987431e-06	7.092802e+01	9.551608e+00
0.830642      	WALL	7.717119e-03	1.979194e+01	4.739000e+00
0.831626      	BOTTOM	2.662618e-06	7.095047e+01	9.559560e+00
0.831626      	WALL	6.169955e-03	1.988664e+01	4.736584e+00
0.832611      	BOTTOM	4.573834e-06	7.097265e+01	9.567544e+00
0.832611      	WALL	3.545578e-03	1.992848e+01	4.737094e+00
0.833602      	BOTTOM	2.947620e-06	7.099463e+01	9.575603e+00
0.833602      	WALL	3.857441e-03	1.982392e+01	4.738803e+00
0.834592      	BOTTOM	4.535811e-06	7.101649e+01	9.583612e+00
0.834592      	WALL	6.277994e-03	1.961782e+01	4.738176e+00
0.835588      	BOTTOM	3.670675e-06	7.103819e+01	9.591581e+00
0.835588      	WALL	7.773317e-03	1.957217e+01	4.736776e+00
0.836591      	BOTTOM	3.871520e-06	7.105971e+01	9.599695e+00
0.836591      	WALL	8.592570e-03	1.980841e+01	4.736195e+00
0.8376        	BOTTOM	2.893938e-06	7.108106e+01	9.607900e+00
0.8376        	WALL	7.059306e-03	2.001747e+01	4.734738e+00
0.838615      	BOTTOM	2.774253e-06	7.110226e+01	9.616138e+00
0.838615      	WALL	5.632167e-03	2.015424e+01	4.732298e+00
0.839623      	BOTTOM	4.485548e-06	7.112346e+01	9.624293e+00
0.839623      	WALL	3.819862e-03	2.022315e+01	4.730627e+00
0.840632      	BOTTOM	3.265558e-06	7.114455e+01	9.632458e+00
0.840632      	WALL	3.000675e-03	2.023033e+01	4.728979e+00
0.841634      	BOTTOM	2.251502e-06	7.116567e+01	9.640555e+00
0.841634      	WALL	6.101846e-03	2.007219e+01	4.731761e+00
0.84263       	BOTTOM	6.557833e-06	7.118675e+01	9.648676e+00
0.84263       	WALL	8.464259e-03	2.022312e+01	4.732764e+00
0.84362       	BOTTOM	5.305554e-06	7.120776e+01	9.656861e+00
0.84362       	WALL	7.150627e-03	2.040355e+01	4.732243e+00
0.84461       	BOTTOM	6.272940e-06	7.122866e+01	9.665073e+00
0.84461       	WALL	3.238627e-03	2.060069e+01	4.732304e+00
0.845593      	BOTTOM	3.827754e-06	7.124957e+01	9.673253e+00
0.845593      	WALL	5.777272e-03	2.075570e+01	4.731223e+00
0.846577      	BOTTOM	2.268602e-06	7.127104e+01	9.681460e+00
0.846577      	WALL	8.751290e-03	2.088268e+01	4.726758e+00
0.84756       	BOTTOM	1.953591e-06	7.129437e+01	9.689637e+00
0.84756       	WALL	6.291648e-03	2.099535e+01	4.720080e+00
0.84878       	BOTTOM	3.016322e-06	7.131445e+01	9.698909e+00
0.84878       	WALL	5.083459e-03	2.105727e+01	4.713746e+00
0.85          	BOTTOM	4.076790e-06	7.133396e+01	9.708031e+00
0.85          	WALL	7.960201e-03	2.097567e+01	4.707283e+00
0.850987      	BOTTOM	9.980598e-06	7.135618e+01	9.716300e+00
0.850987      	WALL	1.920256e-03	2.089928e+01	4.701151e+00
